0.000  0
0.005  0.975443
0.015  0
0.025  0
0.035  0
0.045  0
0.055  0
0.065  0
0.075  0
0.085  0
0.095  0
0.105  0
0.115  0
0.125  0
0.135  0
0.145  0
0.155  0
0.165  0
0.175  0
0.185  0
0.195  0
0.205  0
0.215  0
0.225  0
0.235  0
0.245  0
0.255  0
0.265  0
0.275  0
0.285  0
0.295  0
0.305  0
0.315  0
0.325  0
0.335  0
0.345  0
0.355  0
0.365  0
0.375  0
0.385  0
0.395  0
0.405  0
0.415  0
0.425  0
0.435  0
0.445  0
0.455  0
0.465  0
0.475  0
0.485  0
0.495  0
0.505  0
0.515  0
0.525  0
0.535  0
0.545  0
0.555  0
0.565  0
0.575  0
0.585  0
0.595  0
0.605  0
0.615  0
0.625  0
0.635  0
0.645  0
0.655  0
0.665  0
0.675  0
0.685  0
0.695  0
0.705  0
0.715  0
0.725  0
0.735  0
0.745  0
0.755  0
0.765  0
0.775  0
0.785  0
0.795  0
0.805  0
0.815  0
0.825  0
0.835  0
0.845  0
0.855  0
0.865  0
0.875  0
0.885  0
0.895  0
0.905  0
0.915  0
0.925  0
0.935  0
0.945  0
0.955  0
0.965  0
0.975  0
0.985  0
0.995  0
1.005  0
1.015  0
1.025  0
1.035  0
1.045  0
1.055  0
1.065  0
1.075  0
1.085  0
1.095  0
1.105  0
1.115  0
1.125  0
1.135  0
1.145  0
1.155  0
1.165  0
1.175  0
1.185  0
1.195  0
1.205  0
1.215  0
1.225  0
1.235  0
1.245  0
1.255  0
1.265  0
1.275  0
1.285  0
1.295  0
1.305  0
1.315  0
1.325  0
1.335  0
1.345  0
1.355  0
1.365  0
1.375  0
1.385  0
1.395  0
1.405  0
1.415  0
1.425  0
1.435  0
1.445  0
1.455  0
1.465  0
1.475  0
1.485  0
1.495  0
1.505  0
1.515  0
1.525  0
1.535  0
1.545  0
1.555  0
1.565  0
1.575  0
1.585  0
1.595  0
1.605  0
1.615  0
1.625  0
1.635  0
1.645  0
1.655  0
1.665  0
1.675  0
1.685  0
1.695  0
1.705  0
1.715  0
1.725  0
1.735  0
1.745  0
1.755  0
1.765  0
1.775  0
1.785  0
1.795  0
1.805  0
1.815  0
1.825  0
1.835  0
1.845  0
1.855  0
1.865  0
1.875  0
1.885  0
1.895  0
1.905  0
1.915  0
1.925  0
1.935  0
1.945  0
1.955  0
1.965  0
1.975  0
1.985  0
1.995  0
2.005  0
2.015  0
2.025  0
2.035  0
2.045  0
2.055  0
2.065  0
2.075  0
2.085  0
2.095  0
2.105  0
2.115  0
2.125  0
2.135  0
2.145  0
2.155  0
2.165  0
2.175  0
2.185  0
2.195  0
2.205  0
2.215  0
2.225  0
2.235  0
2.245  0
2.255  0
2.265  0
2.275  0
2.285  0
2.295  0
2.305  0
2.315  0
2.325  0
2.335  0
2.345  0
2.355  0
2.365  0
2.375  0
2.385  0
2.395  0
2.405  0
2.415  0
2.425  0
2.435  0
2.445  0
2.455  0
2.465  0
2.475  0
2.485  0
2.495  0
2.505  0
2.515  0
2.525  0
2.535  0
2.545  0
2.555  0
2.565  0
2.575  0
2.585  0
2.595  0
2.605  0
2.615  0
2.625  0
2.635  0
2.645  0
2.655  0
2.665  0
2.675  0
2.685  0
2.695  0
2.705  0
2.715  0
2.725  0
2.735  0
2.745  0
2.755  0
2.765  0
2.775  0
2.785  0
2.795  0
2.805  0
2.815  0
2.825  0
2.835  0
2.845  0
2.855  0
2.865  0
2.875  0
2.885  0
2.895  0
2.905  0
2.915  0
2.925  0
2.935  0
2.945  0
2.955  0
2.965  0
2.975  0
2.985  0
2.995  0
3.005  0
3.015  0
3.025  0
3.035  0
3.045  0
3.055  0
3.065  0
3.075  0
3.085  0
3.095  0
3.105  0
3.115  0
3.125  0
3.135  0
3.145  0
3.155  0
3.165  0
3.175  0
3.185  0
3.195  0
3.205  0
3.215  0
3.225  0
3.235  0
3.245  0
3.255  0
3.265  0
3.275  0
3.285  0
3.295  0
3.305  0
3.315  0
3.325  0
3.335  0
3.345  0
3.355  0
3.365  0
3.375  0
3.385  0
3.395  0
3.405  0
3.415  0
3.425  0
3.435  0
3.445  0
3.455  0
3.465  0
3.475  0
3.485  0
3.495  0
3.505  0
3.515  0
3.525  0
3.535  0
3.545  0
3.555  0
3.565  0
3.575  0
3.585  0
3.595  0
3.605  0
3.615  0
3.625  0
3.635  0
3.645  0
3.655  0
3.665  0
3.675  0
3.685  0
3.695  0
3.705  0
3.715  0
3.725  0
3.735  0
3.745  0
3.755  0
3.765  0
3.775  0
3.785  0
3.795  0
3.805  0
3.815  0
3.825  0
3.835  0
3.845  0
3.855  0
3.865  0
3.875  0
3.885  0
3.895  0
3.905  0
3.915  0
3.925  0
3.935  0
3.945  0
3.955  0
3.965  0
3.975  0
3.985  0
3.995  0
4.005  0
4.015  0
4.025  0
4.035  0
4.045  0
4.055  0
4.065  0
4.075  0
4.085  0
4.095  0
4.105  0
4.115  0
4.125  0
4.135  0
4.145  0
4.155  0
4.165  0
4.175  0
4.185  0
4.195  0
4.205  0
4.215  0
4.225  0
4.235  0
4.245  0
4.255  0
4.265  0
4.275  0
4.285  0
4.295  0
4.305  0
4.315  0
4.325  0
4.335  0
4.345  0
4.355  0
4.365  0
4.375  0
4.385  0
4.395  0
4.405  0
4.415  0
4.425  0
4.435  0
4.445  0
4.455  0
4.465  0
4.475  0
4.485  0
4.495  0
4.505  0
4.515  0
4.525  0
4.535  0
4.545  0
4.555  0
4.565  0
4.575  0
4.585  0
4.595  0
4.605  0
4.615  0
4.625  0
4.635  0
4.645  0
4.655  0
4.665  0
4.675  0
4.685  0
4.695  0
4.705  0
4.715  0
4.725  0
4.735  0
4.745  0
4.755  0
4.765  0
4.775  0
4.785  0
4.795  0
4.805  0
4.815  0
4.825  0
4.835  0
4.845  0
4.855  0
4.865  0
4.875  0
4.885  0
4.895  0
4.905  0
4.915  0
4.925  0
4.935  0
4.945  0
4.955  0
4.965  0
4.975  0
4.985  0
4.995  0
5.005  0
5.015  0
5.025  0
5.035  0
5.045  0
5.055  0
5.065  0
5.075  0
5.085  0
5.095  0
5.105  0
5.115  0
5.125  0
5.135  0
5.145  0
5.155  0
5.165  0
5.175  0
5.185  0
5.195  0
5.205  0
5.215  0
5.225  0
5.235  0
5.245  0
5.255  0
5.265  0
5.275  0
5.285  0
5.295  0
5.305  0
5.315  0
5.325  0
5.335  0
5.345  0
5.355  0
5.365  0
5.375  0
5.385  0
5.395  0
5.405  0
5.415  0
5.425  0
5.435  0
5.445  0
5.455  0
5.465  0
5.475  0
5.485  0
5.495  0
5.505  0
5.515  0
5.525  0
5.535  0
5.545  0
5.555  0.011212
5.565  0.011212
5.575  0
5.585  0
5.595  0
5.605  0
5.615  0
5.625  0
5.635  0
5.645  0
5.655  0
5.665  0
5.675  0
5.685  0.011212
5.695  0
5.705  0
5.715  0.011212
5.725  0
5.735  0
5.745  0
5.755  0
5.765  0
5.775  0
5.785  0
5.795  0
5.805  0
5.815  0
5.825  0
5.835  0
5.845  0
5.855  0
5.865  0
5.875  0
5.885  0
5.895  0
5.905  0
5.915  0
5.925  0.011212
5.935  0
5.945  0
5.955  0
5.965  0
5.975  0
5.985  0
5.995  0
6.005  0
6.015  0.011212
6.025  0
6.035  0
6.045  0
6.055  0
6.065  0
6.075  0
6.085  0
6.095  0
6.105  0
6.115  0
6.125  0
6.135  0
6.145  0
6.155  0
6.165  0.011212
6.175  0
6.185  0
6.195  0
6.205  0
6.215  0
6.225  0
6.235  0
6.245  0
6.255  0
6.265  0
6.275  0
6.285  0
6.295  0
6.305  0
6.315  0
6.325  0
6.335  0
6.345  0
6.355  0
6.365  0.011212
6.375  0
6.385  0
6.395  0
6.405  0.011212
6.415  0
6.425  0
6.435  0
6.445  0
6.455  0
6.465  0
6.475  0
6.485  0.022424
6.495  0
6.505  0
6.515  0
6.525  0
6.535  0
6.545  0.011212
6.555  0
6.565  0
6.575  0
6.585  0
6.595  0
6.605  0
6.615  0
6.625  0
6.635  0
6.645  0
6.655  0.011212
6.665  0
6.675  0
6.685  0
6.695  0
6.705  0
6.715  0
6.725  0
6.735  0
6.745  0
6.755  0
6.765  0
6.775  0.011212
6.785  0
6.795  0.011212
6.805  0
6.815  0
6.825  0.011212
6.835  0.011212
6.845  0
6.855  0
6.865  0
6.875  0.011212
6.885  0.011212
6.895  0
6.905  0
6.915  0
6.925  0
6.935  0
6.945  0.011212
6.955  0
6.965  0
6.975  0
